張斯綱,01 北投區、士林區,中國國民黨,,男,,,"政治大學東亞所 碩士
劉美芳,04 板橋區,中國國民黨,39 歲,女,新北市,1978-12-07,"光仁國小
光仁國中
光仁高中
美國南伊利諾州大學
美國賓州爵碩大學碩士班
中國文化大學研究所政治學分班
台灣大學政治研究所碩士班","中國國民黨第18屆中央委員
新北市第1屆議員
新北市家庭扶助基金會委員
第八屆中興菁英班學員長
新北市關懷婦幼協會創會理事長
全聯福利中心董事長行政助理
美心國際同濟會候任會長
工商婦女公益推廣協會2011會長
板橋市商圈景觀發展協會執行長
板橋國際青年商會2010會長
台北縣青年工作委員會理事
台北縣職業總工會行政顧問
板橋區彰化同鄉會理事長
台北縣道德慈善協進會顧問","美芳長期關注教育議題，擔任議員四年來，一直都在教育文化委員會中為教育政策把關。「孩子是我們的未來」，教育要從小扎根，因此美芳的政見以教育為主軸，再擴及社福、藝文、市政發展。
壹、教育政策：
一、品格教育：廣設社區讀經班，增進親子互動，提升幼童記憶力、閱讀力；三年內讓國中小學校校有童軍；提倡硬筆書法，陶冶性情。
二、Ｅ化教室：提供遠端同步學習，打造「雲端未來學校」。
三、提升外語能力：全面推廣英語情境教室，國中小安排每周四小時英語口說課程。
四、檢討十二年國教：重新評估現有制度，減少學生壓力。
五、安心職場：為社會新鮮人爭取青年創新事業基金，為失業待業者提供職業輔導及補助。
貳、幼兒托育政策：
一、育嬰津貼：兩歲以下幼兒每月補助托育費五千元。
二、公托中心：因應板橋人口需要，急需活化閒置空間，爭設幼兒公托中心；鼓勵公辦民營之社區幼托園所、企業托育中心、結合公共托老中心與銀髮俱樂部，使幼兒得到良善照顧、老人得到陪伴。
三、課後照顧：試辦國小彈性延長課後照顧時間。
参、市政發展：
一、整頓市容：推動老舊社區都市更新，巷弄拓寬；都市停車位不足，爭取公園開闢地下停車場；撤除天線，電纜全面地下化；地下管線全面體檢，保障市民居住安全。
二、持續推動國民運動中心、新北大劇院、果菜批發市場。
三、翻轉浮洲溪崑：打通浮洲、溪崑交通動脈，推動市地重劃。
四、活化河岸：爭取興建橫跨雙北之河岸橋，專供自行車及行人使用，建立河岸友善環境，增加人潮；持續整頓湳仔溝，便利區民親近水岸。
肆、最優質的選民服務：無論會勘、協調爭取補助、各樣疑難雜症，板橋大小事，美芳提供最用心最完善的協助，傾聽市民心聲。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/02%E6%96%B0%E5%8C%97%E5%B8%82/%E6%96%B0%E5%8C%97%E5%B8%82%E7%AC%AC4%E9%81%B8%E8%88%89%E5%8D%80%E8%AD%B0%E5%93%A1.pdf）",,,,,,,,,,,,,,,,,,,
劉秋展,02 頭城鎮,無黨籍,,男,嘉義,,中原大學電子工程畢業,目前無資料顯示,,,,,,,,,,,,,,,,,,,,
劉秋美,01 臺東市、蘭嶼鄉,無黨籍,,女,,,,,,,,,,,,,,,,,,,,,,,,
劉玲惠,01 彰化市、花壇鄉、芬園鄉,民主進步黨,60 歲,女,,,,"彰化縣活力旺企業協會 理事長
嘉南藥理科技大學校友會 理事長
彰化縣創新科技大學校友會 理事長
2005邱創進競選立委後援會 總會長
2010邱建富市長西區後援會 總會長
民進黨全國黨代表 縣黨部婦女部 主任
2012總統競選 彰化區小英之友會 總幹事",,,,,,,,,,,,,,,,,,,,
劉建民,12 尖石鄉及竹北市、湖口鄉、新豐鄉、關西鎮、新埔鎮、橫山鄉之山地原住民,中國國民黨,,男,,,,桃園市政府原住民族行政局專門委員,,,,,,,,,,,,,,,,,,,,
劉厚承,04 后里區、豐原區,民主進步黨,30 歲,男,臺中市,,"東海大學 政治學系
台中市弘文中學
台中市豐原國小","台中市政府機要秘書
民進黨台中市黨部副執行長
立法委員 林佳龍 特別助理
立法委員 林佳龍 服務處專員
民進黨台中市黨部 副執行長
林佳龍競選市長山線總部 副主任
后綜高中家長會副會長
豐原民防隊第一直屬分隊 顧問",,,,,,,,,,,,,,,,,,,,
劉育豪,01 屏東市,民主進步黨,51 歲,男,,,"仁愛國小
明正國中
屏東中學
美和管理專校
國立屏東科技大學碩士班","屏東縣議會第17屆議員
屏東市民代表會第16、17屆代表
立法委員潘孟安服務處副主任
大同高中家長會副會長
仁愛國小家長會會長
屏東科技大學EMBA聯誼會會長
屏東國際青商會台灣之友會常務理事",,,,,,,,,,,,,,,,,,,,
劉炎添,01 竹北市,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
劉欣宜,02 林口區、五股區、泰山區、新莊區,無黨籍,,女,,,目前無資料可顯示,五年全職媽媽,,,,,,,,,,,,,,,,,,,,
劉念雲,08 平鎮區,左翼聯盟,,男,,,,,,,,,,,,,,,,,,,,,,,,
劉孟君,04 東港鎮、新園鄉、萬丹鄉,民主進步黨,43 歲,女,,,,,,,,,,,,,,,,,,,,,,,,
劉邦德,07 中壢區,無黨籍,,男,,,,,"1督促中壢三民路計畫道盡速全線通車，貫穿中正路、民權路、新生路、中園路到內壢交流道。
2督促市政府全面檢討整合或合併中壢地區各項都市計畫，勿淪為政客炒作土地議題。 促進推動桃園市各區都更進度，加速美化呈現都市風貌。
3建議市政府老人免費公車卡捌佰元轉為看病掛號費，讓實際的好政策落實在老人福利政策上。
4促進加強桃園市各里關懷據點功能，擴大服務對象、增加服務項目及改善核銷方式，讓民眾長期照顧需求的選擇，不再侷限機構及外籍看護。",,,,,,,,,,,,,,,,,,,
劉邦鉉,08 平鎮區,民主進步黨,50 歲,男,,,"芭里國小
新明國中
永平工商
空中大學
南亞技術學院
元智大學社會暨政策科學研究所","桃園縣第15、16、17屆縣議員
桃園縣議會教育小組召集人
平鎮市家長會長協會93-94總會長
義興文教基金會第一、二屆董事長
義興國小家長會第五、六屆會長
桃園縣合球委員會主任委員
平鎮市網球委員會理事長
桃園縣救難協會名譽理事長
救國團平鎮分會93-94會長
桃園縣警局義交中隊長
桃園縣劉姓宗親會理事長
桃園縣直排輪運動暨檢定協會理事長
桃園縣饒平發展促進協會理事長
桃園縣議會無黨籍聯盟副總召集人",爭取0至4歲每月補助3000元。四至六歲教育津貼讀，公立幼兒園免費，私立一年補助三萬元，讓年輕爸媽免於教育負擔。,"1.爭取廣設YouBike前一小時免費。
2.平鎮國中至區公所前道路交通，險象環生，將爭取地下道，以維護學生行人安全。
3.爭取民俗文化公園旁，停車場用地興建平鎮區(戶政、地政)事務所、稅務局平鎮分局聯合辦公大樓，俾利鄉親洽公。
4.拓寬防汛道路從金陵路五段至通濟橋、再至營德路作為紓解金陵路壅塞的替代道路。
5.拓寬30米的道路建設:龍慈路~營德路經由金陵路~快速道路(紓解大龍崗、金陵路、獅子林的交通壅塞)",,,,,,,,,,,,,,,,,,
劉良彬,04 關西鎮,中國國民黨,58 歲,男,,,,新竹縣議員,,,,,,,,,,,,,,,,,,,,
劉宏文,03 大林鎮、溪口鄉、梅山鄉,無黨籍,66 歲,男,,,,,,,,,,,,,,,,,,,,,,,,
劉米山,01 新營區、柳營區、鹽水區、後壁區、白河區、東山區,民主進步黨,,男,,,長榮大學視覺系研究所,"白河鎮長
白河區長","1.推動台灣加入聯合國
2.維護台灣主權之獨立
3.堅持台灣民主之路線
4.促進黨內外合諧團結
5.活絡地方經濟與人文
6.協助農民產業精緻化(源自/劉米山候選人臉書)",,,,,,,,,,,,,,,,,,,
劉安祺,07 中壢區,中國國民黨,,男,桃園市,,,"中壢區諮詢委員
桃園市警察之友會中壢辦事處普仁站站長
桃園市義勇消防總隊特搜大隊顧問
全國家長會長聯盟理事
TOYOTA桃苗豐田汽車關係企業桃新汽車美容總經理
桃園縣第11屆中壢市民代表
桃園縣第12屆中壢市民代表
國際獅子會300G2區2009－2010
桃園自強獅子會會長
國際獅子會3002G2區2009－2010會長聯誼會主席
國際獅子會300G2區第二十一分區主席
桃園市中壢區林森國小第19、20屆家長會會長
桃園市劉姓宗親青年會副會長","
          要求各公私立學校加強學生行為督導，推動毒品監控檢測，不讓毒品有機會進入校園，我們要杜絕藥頭進入校園。（劉安祺候選人臉書影片）
",,,,,,,,,,,,,,,,,,,
劉正強,05 新埔鎮,無黨籍,,男,,,,,,,,,,,,,,,,,,,,,,,,
劉正昌,11 仁德區、歸仁區、關廟區、龍崎區,民主進步黨,63 歲,男,臺南市,,崑山科大二專部電機系,"仁德鄉民代表二任
後壁村村長
蔡英文後援會顧問團長
陳唐山縣長仁德鄉總幹事
蘇煥智縣長仁德後援會總幹事
陳水扁總統仁德後援會總幹事
正友電機公司負責人
正昌空調公司負責人
仁德國中家長會會長
甲種電匠、仁德國中、德南國小義工團創團團長","
          專業便民服務：每週定時定點於各服務據點提供民眾諮詢，協助解決問題。
","
          （一）監督三爺溪工程，使民眾、廠商免受淹水之苦。
（二）結合長榮、嘉藥等大專院校推動二仁溪水岸綠廊，打造綠色生態優質環境。
（三）關注學童學習環境，改善學校軟硬體設備，進而推動教育。
(源自/臺南市議會議員資訊網)
      ","
          （一）監督市府發展『多元托育支持服務』，推動托育資源中心、照顧者支持服務與各項親職教育、喘息服務，讓新手媽媽、阿嬤輕鬆育兒、育孫不孤單。
（二）推廣親子友善餐廳、親子休閒活動與弱勢兒童社區關懷服務。
（三）爭取各社區空間廣設親子育樂空間設備。
(源自/臺南市議會議員資訊網)
      ","
          （一）增加老人日間照顧中心。
（二）建構社區獨居長者關懷系統。
（三）促成偏鄉行動醫院、長者就醫交通接送服務。
(源自/臺南市議會議員資訊網)
      ","
          （一）健全南關線交通運輸，整合高鐵、台鐵、公車路線與DRT（偏鄉小型巴士）。
（二）發展南關縣文化、觀光特色，整合奇美博物館、都會公園、二空樹屋、十鼓文化村、關廟彩繪社區、龍崎牛埔園區、打造旅遊新路線，行銷南關線。
（三）推動地區型醫院，讓民眾就近就診。
(源自/臺南市議會議員資訊網)
      ",,,,,,,,,,,,,,,
劉仕傑,01 北投區、士林區,社會民主黨,39 歲,男,臺北市,1980-02-09,"國立台南一中
國立台灣大學政治系國際關係組學士
國立清華大學社會學研究所中國研究碩士
英國牛津大學外交官培訓專班結業","曾任外交部北美司
曾派駐洛杉磯辦事處及駐帛琉","【政見一波波 l 士北捷運樂活遊廊 】

1. 改善照明問題，讓大人小孩從事運動或散步皆能安心。 
2. 適度增加監視攝影機數量，讓男女老少晚間回家不用擔心安全問題。 
3. 確實維護草皮，增加除草次數。 
4. 體健設施及兒童遊具全面檢討，提高設施實用程度。

（資料來源／青年外交官劉仕傑候選人臉書粉絲專頁：https://www.facebook.com/freeTAIPEI/）","【政見一波波 ｜ 親子夜市】

何謂親子夜市：一個對小小孩友善（kids friendly）的夜市，爸爸媽媽（特別是新手父母）能夠帶著小孩自在愉悅享受親子關係的地方。

親子夜市要素：
1、進駐攤販使用非基因改造（non-GMO）食品及原料。
2、餐具要包括兒童學習筷及小小孩易於使用的餐具，餐桌椅高度適中。
3、所有攤販要放置足夠數量兒童椅（high chair），要有足夠停放兒童推車的空間。
4、夜市動線必須明亮寬敞安全，且易於兒童推車行進（包括高低差）。動線包括從在停車場到進入夜市。
5、夜市開放時間適當調整，例如可以從下午三點到晚上八點。
6、夜市內遊戲區不得有賭博或暴力元素，另外增加台灣古早趣味的童玩區。

在少子化成為國安問題的今天，討論生一胎補助幾萬塊實在對父母來說幫助不大。打造友善的育兒環境，才能讓未來的父母們鼓起勇氣孕育我們的下一代。

請妳/你，支持我們。

（資料來源／青年外交官劉仕傑候選人臉書粉絲專頁：https://www.facebook.com/freeTAIPEI/）",,,,,,,,,,,,,,,,,,
劉世賢,09 鳳山區,民主進步黨,49 歲,男,,,,鳳山區南成里里長,"1.落實政府長照政策，打造社區長照據點、建構居家照護網絡。
2.爭取勞工提高基本薪資，減少過勞勞動，保障勞工基本權益。
3.鼓勵生育，中央應統一發放並提高生育及育嬰津貼，讓年輕夫婦安心生育及養育子女。
4.加強對弱勢族群照顧，放寛單親家庭、中低收入及殘障補助門檻。
5.爭取興建捷運黃線，從鳥松到前鎮，連結赤山、鳳山、五甲，帶動鳳山繁榮。
6.配合鐵路地下化，拆除自強路橋、青年路便橋、維新路橋，以及二處平交通，讓南北鳳山往來更為便利。
7.結合民間力量，扶植多元的在地文化，帶動文化觀光。
8.打造大東文化園區及衛武營國家藝術文化中心，讓鳳山成為藝文之都。
9.牛稠埔地勢低窪，排水問題必須盡速改善，解決淹水之苦。
10.推動都市更新，再造古城經濟商圈。
(取自候選人粉絲專頁)",,,,,,,,,,,,,,,,,,,
劉仁照,08 平鎮區,民主進步黨,37 歲,男,,,"東吳大學會計系
武陵高中
仁美國中
宋屋國小","國家高等考試會計師及格
安永聯合會計師事務所　經理
嘉彰股份有限公司（上市公司）稽核主管
中壢國際青年商會",,,,,,,,,,,,,,,,,,,,
劉士州,07 南屯區,中國國民黨,56 歲,男,,,"南屯國小畢業
•崇倫國中畢業
•國立台中二中畢業
•國立台灣大學政治系畢業","市議員秘書
•省議員秘書
•立法委員秘書
•省轄市議員
•直轄市議員",,,,,,,,,,,,,,,,,,,,
趙麗娜,03 大林鎮、溪口鄉、梅山鄉,無黨籍,,女,,,,,,,,,,,,,,,,,,,,,,,,
趙家蓉,02 內湖區、南港區,新黨,55 歲,女,新黨,1962-11-11,"台灣大學歷史系畢業
中正高中
仁愛國中
中山國小","中華電視公司演員／主持人
台灣演藝人協會執行長
兩岸河洛文化交流協會理事
台灣音樂人文化國際交流協會顧問
黃君璧文化藝術協會顧問
珍愛生命台灣自殺防治協會志工","這趙家蓉十大政見
一、凡年滿65歲之老人乘坐公車及捷運，全部免費。
二、加速興建公立老人安養中心及銀髮族休閒活動中心。
三、加強幼兒園接送車輛及公園遊樂設施全面安檢。
四、要求市府針對瓦斯、各種地下管線及下水道之全面安檢，並定期公佈安檢結果。
五、運用公有土地及新設置之公共設施，廣建地下停車場或停車塔。
六、關懷新住民的生活融入與就業輔導。
七、加速老舊社區都更，擇定合適區位，建設平價合宜住宅；並增加青年創業貸款額度，使年輕人有能力在台北成家立業。
八、強化技職教育體系，提高補助公私立高職的學雜費，鼓勵優秀學子多元選擇，減輕家庭負擔。
九、要求市府主動積極爭取企業與公私立高職建教合作，增加青年學子未來就業機會。
十、要求市府結合企業力量，定期舉辦地區藝術文化活動、打造內湖、南港的文創園區；並增闢觀光小巴路線，提昇港湖觀光效
益。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/01%E8%87%BA%E5%8C%97%E5%B8%82/%E8%87%BA%E5%8C%97%E5%B8%82%E7%AC%AC02%E9%81%B8%E8%88%89%E5%8D%80.pdf）",,,,,,,,,,,,,,,,,,,
趙昆原,01 新營區、柳營區、鹽水區、後壁區、白河區、東山區,無黨籍,62 歲,男,臺南市,,新榮工商畢,"臺南市議員(第一屆)、臺南縣議員（第十六屆）
台南縣圍棋教育推廣協會理事長
台南縣體育會圍棋委員會主任委員
新營武濟堂慈善功德會榮譽顧問
新營王公廟同濟宮顧問團團長
柳營碧興宮總幹事
柳營范王會顧問
立法委員陳唐山秘書
民進黨全國黨代表
南山人壽襄理","
          臺南是運動大城，除了市民熱愛運動外，臺南的健兒在國內國外體壇上都奪得非常漂亮的成績。
可惜的是溪北現有的運動練習場所太少且沒有完整的規劃維護，未來，昆原會努力督促市府積極維護溪北的現有運動設施，顧及選手的練習權益及環境改善。
並增取設置民治國民運動中心，提供市民室內休閒運動空間。及開設運動社團、課程。
可望解決市民及選手長期爭取運動設施的問題。(源自/趙昆原 夢想大新營)
      ",,,,,,,,,,,,,,,,,,,
趙一先 Obay a Awi',13 五峰鄉及芎林鄉、竹東鎮、寶山鄉、北埔鄉、峨眉鄉之山地原住民,無黨籍,53 歲,男,新竹縣,,,,,,,,,,,,,,,,,,,,,,,
褚春來,04 蘆竹區,中國國民黨,56 歲,男,,1962-01-01,,,"
          ．對孩童、幼兒教育環境仍將持續改善，增設智慧教室，提升學習動機；適性教學，拓展國際競爭力。
．五酒桶山公園二期開發
．發展特色公園
",,,,,,,,,,,,,,,,,,,
甄克堅,02 湖口鄉,中國國民黨,,男,新竹市,,,新竹縣議員,,,,,,,,,,,,,,,,,,,,
熊哲良,03 北區客雅里等14里,無黨籍,,男,新竹市,,,,,,,,,,,,,,,,,,,,,,,
廖錦珠,04 西螺鎮、二崙鄉、崙背鄉,民主進步黨,61 歲,女,,,"二崙國小
二崙國中
土庫商工","雲林縣第15.16.17屆縣議員
二崙鄉第20.21屆婦女會理事長",,,,,,,,,,,,,,,,,,,,
廖裕德,04 板橋區,無黨籍,67 歲,男,新北市 無,1951-09-14,"華夏工專畢業
勵行中學畢業
後埔國小畢業","新北市第１屆議員
裕德幼兒園、裕德實驗高級中學(附設國民中、小學)創辦人
臺北縣第11、12、13、15屆議員
新北市體育總會常務監事
新北市排球委員會主任委員
板橋區農會常務監事
板橋南區扶輪社社長(1990∼1991)
創辦新北市板橋區學校志願服務資源協會(1993)","一寶貝咱們的孩子；推動教育改革。
二督促提升施政品質和效率。
三督促加速新北市都市更新。
四強化治安消防體系，改善交通環境。
五督促市府規劃推展完善的社會福利措施。

（資料來源／中選會選舉公報：http://ebulletin.cec.gov.tw/%E9%81%B8%E8%88%89/%E7%9B%B4%E8%BD%84%E5%B8%82%E8%AD%B0%E5%93%A1/103%E5%B9%B4/02%E6%96%B0%E5%8C%97%E5%B8%82/%E6%96%B0%E5%8C%97%E5%B8%82%E7%AC%AC4%E9%81%B8%E8%88%89%E5%8D%80%E8%AD%B0%E5%93%A1.pdf）",,,,,,,,,,,,,,,,,,,
